 batch,history,calc_int,stddev,batch_time
3683,10436700,  1.1999703E+02,  1.4637856E-02,  6.1116230E-03
3684,10439100,  1.2000582E+02,  5.9837507E-02,  6.1313550E-03
3685,10441500,  1.1999196E+02,  9.0109855E-03,  6.0234960E-03
3686,10443900,  1.1999808E+02,  1.8575400E-02,  6.0958910E-03
3687,10446300,  1.1999384E+02,  3.4703562E-03,  6.2388130E-03
3688,10448700,  1.2001049E+02,  3.9451586E-02,  6.1423490E-03
3689,10451100,  1.1999545E+02,  6.4916446E-03,  5.9774560E-03
3690,10453500,  1.1998953E+02,  2.0555016E-02,  6.0466530E-03
3691,10455900,  1.1998187E+02,  2.5066611E-02,  6.2938460E-03
3692,10458300,  1.2000011E+02,  2.6977778E-02,  6.2251140E-03
3693,10460700,  1.2002277E+02,  4.7763844E-02,  6.2133350E-03
3694,10463100,  1.2000976E+02,  1.5853065E-02,  6.4166470E-03
3695,10465600,  1.2001169E+02,  3.0723744E-02,  2.1899060E-03
3696,10468000,  1.1999472E+02,  2.9910054E-02,  6.2813610E-03
3697,10470400,  1.2001671E+02,  2.9598808E-02,  6.3595220E-03
3698,10472800,  1.1998818E+02,  2.1434113E-02,  6.2108000E-03
3699,10475200,  1.1999190E+02,  2.1416754E-02,  6.2687490E-03
3700,10477600,  1.1998168E+02,  6.4997755E-03,  6.2370180E-03
3701,10479900,  1.2001728E+02,  2.3523577E-02,  6.1383700E-03
3702,10482300,  1.1999271E+02,  5.4282801E-02,  6.1729140E-03
3703,10484700,  1.1998681E+02,  2.4584080E-02,  6.1773060E-03
3704,10487100,  1.2002034E+02,  3.4794656E-02,  3.9845880E-03
3705,10489400,  1.2001341E+02,  2.9286229E-02,  6.1203580E-03
3706,10491800,  1.1997497E+02,  1.2743772E-02,  6.1215630E-03
3707,10494200,  1.2001322E+02,  3.6400678E-02,  5.8576430E-03
3708,10496600,  1.1999942E+02,  2.4447330E-02,  6.0698060E-03
3709,10499000,  1.1999232E+02,  2.4543532E-02,  6.2179870E-03
3710,10501400,  1.1997351E+02,  4.0185219E-02,  6.2899680E-03
3711,10503700,  1.1999120E+02,  6.1908940E-03,  6.4163630E-03
3712,10506100,  1.2000097E+02,  1.4816104E-02,  6.6643190E-03
3713,10508500,  1.2001551E+02,  3.9337272E-02,  6.9167130E-03
3714,10510800,  1.2003407E+02,  3.3342978E-02,  6.9677400E-03
3715,10513200,  1.1999269E+02,  3.2003574E-02,  7.0983270E-03
3716,10515600,  1.1999415E+02,  5.6834611E-03,  7.1771940E-03
3717,10518000,  1.2001506E+02,  2.0084381E-02,  7.1411290E-03
3718,10520400,  1.1999416E+02,  3.4328302E-02,  7.0656870E-03
3719,10522800,  1.2000021E+02,  3.3789357E-02,  7.1267780E-03
3720,10525200,  1.1998496E+02,  9.6024089E-03,  7.0919640E-03
3721,10527600,  1.2000992E+02,  7.4525901E-03,  7.0979760E-03
3722,10530000,  1.1999773E+02,  2.6732994E-02,  7.0489350E-03
3723,10532400,  1.2001931E+02,  1.1338862E-02,  7.1166210E-03
3724,10534800,  1.2000467E+02,  1.8187950E-02,  7.2131540E-03
3725,10537200,  1.2002278E+02,  3.4098419E-03,  7.1613870E-03
3726,10539600,  1.2002835E+02,  1.0973568E-02,  7.1256370E-03
3727,10542000,  1.2001999E+02,  6.9533049E-03,  7.1332740E-03
3728,10544400,  1.1996877E+02,  2.1348344E-02,  7.2192230E-03
3729,10546800,  1.2001455E+02,  3.6855050E-02,  7.1233410E-03
3730,10549200,  1.1998656E+02,  1.7428908E-02,  7.2039960E-03
3731,10551600,  1.1999781E+02,  1.8106312E-02,  7.3187020E-03
3732,10554000,  1.2001357E+02,  4.3236932E-02,  7.3941860E-03
3733,10556400,  1.1998013E+02,  4.2658489E-02,  7.5045130E-03
3734,10558600,  1.2001309E+02,  1.8990020E-02,  7.6079270E-03
3735,10561100,  1.2000671E+02,  3.7007642E-02,  1.3539930E-03
3736,10563500,  1.2000959E+02,  7.7721667E-03,  7.7091270E-03
3737,10565900,  1.2001005E+02,  9.3574067E-03,  7.8549330E-03
3738,10568300,  1.2001223E+02,  2.4997184E-02,  7.8594180E-03
3739,10570700,  1.1998611E+02,  1.7665407E-02,  7.8933720E-03
3740,10573100,  1.2003303E+02,  2.3656424E-02,  7.8740870E-03
3741,10575400,  1.1998517E+02,  7.6774112E-03,  7.9826160E-03
3742,10577800,  1.2000022E+02,  1.5561579E-02,  7.9229990E-03
3743,10580200,  1.1999128E+02,  1.5713374E-02,  7.6552960E-03
3744,10582500,  1.1998857E+02,  1.5484955E-02,  7.8335280E-03
3745,10584900,  1.2002231E+02,  2.1392707E-02,  7.7017310E-03
3746,10587300,  1.2001969E+02,  3.1965327E-02,  7.7492280E-03
3747,10589700,  1.2002270E+02,  1.4275854E-02,  7.6854850E-03
3748,10592100,  1.2000663E+02,  1.4809753E-02,  7.6644040E-03
3749,10594500,  1.1997874E+02,  2.6850999E-03,  7.6939210E-03
3750,10596900,  1.1999346E+02,  2.6896524E-02,  7.6250990E-03
3751,10599300,  1.2000474E+02,  2.8630822E-02,  7.6981750E-03
3752,10601700,  1.1999255E+02,  1.1637163E-02,  7.7629730E-03
3753,10604100,  1.1999259E+02,  2.2055371E-02,  8.0500950E-03
3754,10606500,  1.2001114E+02,  2.1319971E-02,  8.0308330E-03
3755,10608900,  1.1998909E+02,  2.3601170E-02,  7.9916510E-03
3756,10611300,  1.2000331E+02,  1.1765628E-02,  7.9780870E-03
3757,10613700,  1.2002299E+02,  1.9292237E-02,  8.0399960E-03
3758,10616100,  1.1999116E+02,  1.8358556E-02,  8.1017750E-03
3759,10618500,  1.1999596E+02,  2.9678865E-02,  8.2495500E-03
3760,10620900,  1.1998109E+02,  2.9073512E-02,  8.3764690E-03
3761,10623300,  1.2000174E+02,  2.4045659E-02,  8.3848880E-03
3762,10625700,  1.2001888E+02,  1.9591679E-02,  8.3509080E-03
3763,10628000,  1.1999853E+02,  3.9908910E-02,  8.3068870E-03
3764,10630400,  1.2001290E+02,  1.9860853E-02,  8.5099650E-03
3765,10632800,  1.2000605E+02,  3.9198130E-03,  8.5108840E-03
3766,10635200,  1.1999354E+02,  1.0393493E-02,  5.6759090E-03
3767,10637400,  1.1999741E+02,  3.0315858E-02,  8.6905980E-03
3768,10639800,  1.1999633E+02,  8.9740829E-03,  8.7955020E-03
3769,10642200,  1.2001680E+02,  2.6465692E-02,  8.9119010E-03
3770,10644600,  1.1998928E+02,  2.3543316E-02,  8.9948420E-03
3771,10647000,  1.1999659E+02,  3.4292749E-02,  4.4176890E-03
3772,10649300,  1.1997083E+02,  9.3099806E-03,  9.3581200E-03
3773,10651900,  1.2000605E+02,  4.2157196E-02,  4.6744730E-03
3774,10654600,  1.1999435E+02,  2.4547853E-02,  1.2234290E-03
3775,10657000,  1.2000269E+02,  4.1363979E-02,  8.9140780E-03
3776,10659400,  1.2000958E+02,  1.1014167E-02,  9.4985010E-03
3777,10661900,  1.2001774E+02,  8.7015717E-03,  6.0581850E-03
3778,10664400,  1.2004183E+02,  1.2474013E-02,  4.9390840E-03
3779,10666800,  1.1997996E+02,  2.9532725E-02,  8.9659790E-03
3780,10669200,  1.2001755E+02,  1.7988047E-03,  9.4079900E-03
3781,10671600,  1.1998137E+02,  2.1684376E-02,  9.0217530E-03
3782,10674000,  1.1999247E+02,  3.1963607E-02,  8.9859110E-03
3783,10676400,  1.2000341E+02,  9.5966371E-03,  8.8645040E-03
3784,10678800,  1.2000515E+02,  3.9972514E-02,  8.6951740E-03
3785,10681200,  1.1997334E+02,  7.9117893E-03,  8.7599730E-03
3786,10683600,  1.2001624E+02,  3.7655570E-02,  8.9561720E-03
3787,10686000,  1.2000653E+02,  3.1902894E-02,  8.8146540E-03
3788,10688300,  1.1999824E+02,  2.8325320E-02,  8.7380760E-03
3789,10690700,  1.1999608E+02,  1.9671106E-02,  8.4689380E-03
3790,10693100,  1.2001943E+02,  1.4266277E-02,  8.7035360E-03
3791,10695500,  1.1999111E+02,  3.4894152E-02,  8.6915180E-03
3792,10697900,  1.2000396E+02,  3.0415524E-02,  9.2981010E-03
3793,10700200,  1.2000584E+02,  3.6101017E-02,  9.5428110E-03
3794,10702600,  1.1999504E+02,  3.2574262E-02,  9.5589680E-03
3795,10705000,  1.2001169E+02,  2.7715098E-02,  9.7304800E-03
3796,10707400,  1.1998854E+02,  4.9587254E-02,  9.7983090E-03
3797,10709800,  1.2000493E+02,  1.8765982E-02,  1.0096273E-02
3798,10712200,  1.2002120E+02,  4.3446493E-02,  1.0351669E-02
3799,10714600,  1.1996001E+02,  4.1303346E-02,  1.0562976E-02
3800,10717000,  1.1999951E+02,  3.2714137E-02,  1.0587071E-02
3801,10719500,  1.1998445E+02,  3.5151354E-02,  4.8247000E-05
3802,10721800,  1.1999511E+02,  1.4892128E-03,  1.3091900E-04
3803,10724200,  1.1999867E+02,  1.0541413E-02,  8.6016200E-04
3804,10726600,  1.2001074E+02,  3.8975848E-02,  1.1544720E-03
3805,10729000,  1.1998960E+02,  2.9952417E-02,  1.1876170E-03
3806,10731400,  1.2000330E+02,  6.9841187E-03,  1.5372820E-03
3807,10733800,  1.1999049E+02,  2.4995393E-02,  2.0114180E-03
3808,10736200,  1.1999805E+02,  7.6680602E-03,  1.8607820E-03
3809,10738500,  1.1999404E+02,  4.1262723E-02,  1.9664840E-03
3810,10740900,  1.2001260E+02,  2.7888246E-02,  2.1365690E-03
3811,10743300,  1.2000031E+02,  2.4528755E-02,  2.0856340E-03
3812,10745700,  1.2001053E+02,  3.6815671E-02,  2.2799760E-03
3813,10748100,  1.1998422E+02,  3.8409214E-02,  2.2800870E-03
3814,10750400,  1.1999261E+02,  5.6501073E-02,  2.6959410E-03
3815,10752800,  1.2001486E+02,  2.0170817E-02,  2.7275620E-03
3816,10755300,  1.1998973E+02,  1.1041000E-02,  2.9671620E-03
3817,10757700,  1.1998703E+02,  1.2598072E-02,  3.0434200E-03
3818,10760100,  1.1995900E+02,  9.0224700E-03,  2.8124980E-03
3819,10762500,  1.2001760E+02,  2.3524367E-02,  3.5029560E-03
3820,10764900,  1.1996496E+02,  3.9215447E-02,  3.0263600E-03
3821,10767300,  1.1999866E+02,  1.6673539E-02,  3.2621540E-03
3822,10769700,  1.2002698E+02,  2.3899623E-02,  3.1177680E-03
3823,10772100,  1.2000793E+02,  1.3573741E-02,  3.0169110E-03
3824,10774500,  1.2001550E+02,  4.7812221E-02,  2.8836260E-03
3825,10776900,  1.2001387E+02,  2.7635357E-02,  2.7147420E-03
3826,10779300,  1.2001693E+02,  1.7715720E-02,  2.6106180E-03
3827,10781700,  1.1999486E+02,  8.3283882E-03,  2.5425670E-03
3828,10784100,  1.2002214E+02,  3.0142623E-02,  2.2675500E-03
3829,10786500,  1.2000240E+02,  2.8662282E-02,  2.1544520E-03
3830,10788800,  1.2000241E+02,  1.1682103E-02,  2.0279770E-03
3831,10791200,  1.1998362E+02,  1.5828400E-02,  2.3484180E-03
3832,10793500,  1.1999991E+02,  1.7077343E-02,  2.6157030E-03
3833,10795900,  1.2000541E+02,  2.3440954E-02,  2.7628370E-03
3834,10798300,  1.1997582E+02,  2.2632492E-02,  2.9643780E-03
3835,10800700,  1.1997576E+02,  2.0644660E-02,  3.2191380E-03
3836,10803000,  1.2000305E+02,  2.9186266E-02,  3.5360240E-03
3837,10805400,  1.1998374E+02,  1.5328206E-02,  3.8862270E-03
3838,10807800,  1.2000427E+02,  8.8681414E-03,  4.1053120E-03
3839,10810200,  1.2000291E+02,  3.1050301E-02,  4.2973090E-03
3840,10812600,  1.1998525E+02,  2.6002216E-02,  4.4539230E-03
3841,10815000,  1.1999551E+02,  2.2538289E-02,  4.3741090E-03
3842,10817400,  1.2001401E+02,  3.6545001E-02,  4.4858650E-03
3843,10819800,  1.2000319E+02,  2.4243850E-02,  4.6007550E-03
3844,10822200,  1.1999574E+02,  4.0660778E-03,  4.6352370E-03
3845,10824600,  1.2001319E+02,  1.0934812E-02,  4.6431680E-03
3846,10827000,  1.1999651E+02,  1.1110120E-02,  4.8976790E-03
3847,10829400,  1.1997482E+02,  1.2025453E-02,  5.2478030E-03
3848,10831800,  1.2000878E+02,  1.5042740E-02,  5.4103530E-03
3849,10834200,  1.2000051E+02,  1.3914565E-02,  5.7369000E-03
3850,10836600,  1.1999788E+02,  1.2212393E-02,  5.9316600E-03
3851,10838900,  1.1998044E+02,  4.1903832E-02,  6.0651380E-03
3852,10841300,  1.1997322E+02,  1.9605060E-02,  6.2617010E-03
3853,10843700,  1.1998900E+02,  2.1933284E-02,  6.3850860E-03
3854,10846100,  1.2000727E+02,  2.7624111E-02,  6.2945270E-03
3855,10848500,  1.2001574E+02,  1.8421391E-02,  5.8885940E-03
3856,10850800,  1.2001920E+02,  2.3433434E-02,  6.3957550E-03
3857,10853100,  1.1999706E+02,  1.2190722E-02,  6.5059750E-03
3858,10855500,  1.1997758E+02,  2.5759281E-02,  6.6970250E-03
3859,10857900,  1.1998620E+02,  2.3016273E-02,  6.8436630E-03
3860,10860300,  1.2001984E+02,  2.3215781E-02,  6.5789170E-03
3861,10862700,  1.2000431E+02,  2.8532018E-02,  6.1932800E-03
3862,10865000,  1.2002313E+02,  5.8125020E-02,  6.1717230E-03
3863,10867400,  1.1996424E+02,  3.5815256E-02,  6.1403630E-03
3864,10869800,  1.2000435E+02,  9.7575516E-03,  6.1346570E-03
3865,10872200,  1.2002607E+02,  7.5083481E-03,  6.0725540E-03
3866,10874600,  1.2000332E+02,  1.8110696E-02,  5.7733840E-03
3867,10877000,  1.1998007E+02,  4.2854209E-03,  6.0641110E-03
3868,10879400,  1.1999518E+02,  1.0591452E-02,  5.8072980E-03
3869,10881800,  1.2001924E+02,  2.3198404E-02,  6.0486070E-03
3870,10884200,  1.2000837E+02,  2.4178879E-02,  5.9415250E-03
3871,10886600,  1.2000667E+02,  3.5494960E-02,  6.1239290E-03
3872,10888900,  1.1999161E+02,  1.7127382E-02,  6.1670570E-03
3873,10891300,  1.1999766E+02,  1.1085372E-02,  6.4396000E-03
3874,10893800,  1.1998255E+02,  4.9942267E-03,  6.4403740E-03
3875,10896200,  1.2000558E+02,  2.2909917E-02,  6.5384980E-03
3876,10898600,  1.2000564E+02,  2.4975398E-02,  6.6207940E-03
3877,10901000,  1.2000026E+02,  2.1619282E-02,  6.8409540E-03
3878,10903400,  1.2000646E+02,  1.0360863E-02,  6.9274570E-03
3879,10905700,  1.2001972E+02,  2.1384965E-02,  7.0521140E-03
3880,10908100,  1.1999425E+02,  6.0602457E-02,  7.3838630E-03
3881,10910500,  1.1999015E+02,  2.5854851E-02,  7.3847330E-03
3882,10912900,  1.2002129E+02,  3.5258037E-02,  7.3684640E-03
3883,10915300,  1.1998133E+02,  2.6163785E-02,  7.3466940E-03
3884,10917700,  1.2000337E+02,  2.3893211E-02,  7.5643650E-03
3885,10920100,  1.2000040E+02,  1.8523645E-02,  7.9758520E-03
3886,10922500,  1.2001390E+02,  2.4266790E-02,  7.9529710E-03
3887,10924900,  1.2004112E+02,  2.5877066E-02,  7.9744020E-03
3888,10927400,  1.2001287E+02,  1.3908917E-02,  3.5925830E-03
3889,10929800,  1.1999497E+02,  1.8971368E-02,  7.8969430E-03
3890,10932200,  1.1998397E+02,  8.6871991E-03,  7.9973420E-03
3891,10934600,  1.1999063E+02,  3.5362561E-02,  7.9817110E-03
3892,10937000,  1.1998858E+02,  8.5573470E-03,  5.8903660E-03
3893,10939200,  1.1999591E+02,  7.4991568E-03,  8.1350590E-03
3894,10941600,  1.2001766E+02,  9.4013179E-03,  8.1799750E-03
3895,10944000,  1.2000548E+02,  1.6366286E-02,  8.0894520E-03
3896,10946400,  1.1999492E+02,  4.5255124E-02,  8.1092500E-03
3897,10948800,  1.2001402E+02,  2.9695412E-02,  8.1151880E-03
3898,10951200,  1.2000945E+02,  2.3975966E-02,  8.4230800E-03
3899,10953600,  1.1999687E+02,  3.9594971E-02,  8.3891460E-03
3900,10955900,  1.1999067E+02,  4.7390844E-02,  8.3305830E-03
3901,10958300,  1.1999908E+02,  2.2679122E-02,  8.6333460E-03
3902,10960700,  1.1999338E+02,  1.1745666E-02,  8.7353900E-03
3903,10963100,  1.1999503E+02,  2.5379786E-02,  8.8183780E-03
3904,10965500,  1.1996027E+02,  2.0750080E-02,  8.6792990E-03
3905,10967900,  1.2000591E+02,  2.3845243E-02,  8.8202300E-03
3906,10970400,  1.1999425E+02,  1.4078832E-02,  1.1602050E-03
3907,10972800,  1.1999347E+02,  1.2099806E-02,  9.0842480E-03
3908,10975500,  1.2000602E+02,  3.2464935E-02,  6.9139800E-04
3909,10977900,  1.2001224E+02,  4.0802581E-02,  8.7223120E-03
3910,10980300,  1.1999004E+02,  2.1425843E-02,  9.4312950E-03
3911,10982900,  1.1997289E+02,  3.9437188E-02,  9.5000100E-04
3912,10985400,  1.2000853E+02,  3.2435790E-02,  4.1887600E-03
3913,10987800,  1.2001669E+02,  2.0434269E-02,  9.9721250E-03
3914,10990100,  1.1998861E+02,  4.1442828E-02,  1.0140389E-02
3915,10992500,  1.1999302E+02,  3.1302101E-02,  1.0444976E-02
3916,10994900,  1.2000917E+02,  2.4267504E-03,  1.0450975E-02
3917,10997300,  1.2004193E+02,  4.0989072E-02,  1.0601445E-02
3918,10999700,  1.1999172E+02,  3.3702898E-02,  1.0713575E-02
3919,11002000,  1.2000506E+02,  1.9386103E-02,  1.1276516E-02
3920,11004400,  1.1999129E+02,  4.2751437E-02,  1.1552265E-02
3921,11006800,  1.1999186E+02,  2.5632578E-02,  1.1658555E-02
3922,11009100,  1.1997367E+02,  3.0106885E-02,  9.3339220E-03
3923,11011400,  1.1999286E+02,  6.4565035E-03,  1.2074408E-02
3924,11013800,  1.2001049E+02,  3.9463203E-02,  1.2217165E-02
3925,11016200,  1.1998222E+02,  2.4378986E-02,  1.2426333E-02
3926,11018600,  1.2001066E+02,  4.0424340E-02,  1.2611668E-02
3927,11021000,  1.2000032E+02,  1.8932635E-02,  1.2679986E-02
3928,11023400,  1.1999375E+02,  1.2543981E-02,  1.2846916E-02
3929,11025800,  1.2001662E+02,  1.5859309E-02,  1.2917381E-02
3930,11028200,  1.2000357E+02,  4.3290220E-02,  1.2998258E-02
3931,11030600,  1.1999521E+02,  1.0408649E-02,  1.3064158E-02
3932,11033000,  1.1998845E+02,  2.4291100E-02,  1.3325508E-02
3933,11035400,  1.2000943E+02,  2.6761908E-02,  1.3697007E-02
3934,11037800,  1.2000034E+02,  2.1862702E-02,  1.3985920E-02
3935,11040100,  1.2001341E+02,  6.3905193E-03,  1.3941725E-02
3936,11042500,  1.1999129E+02,  2.3618840E-02,  1.3912885E-02
3937,11044900,  1.2000569E+02,  3.2158549E-02,  1.3877400E-02
3938,11047300,  1.2001193E+02,  1.7806181E-02,  1.3829331E-02
3939,11049700,  1.1999599E+02,  1.4538406E-02,  1.3998822E-02
3940,11052100,  1.1999868E+02,  5.6739901E-02,  1.3889443E-02
3941,11054500,  1.2001102E+02,  4.1521892E-02,  1.3981228E-02
3942,11056900,  1.2000143E+02,  6.5370393E-02,  1.4012731E-02
3943,11059300,  1.1999377E+02,  1.6933507E-02,  8.0065700E-04
3944,11061600,  1.1999507E+02,  3.0168961E-02,  8.7899800E-03
3945,11063900,  1.2000398E+02,  1.8067451E-02,  1.4313469E-02
3946,11066300,  1.2000318E+02,  1.1846842E-02,  1.4204586E-02
3947,11068700,  1.2000554E+02,  1.4862040E-02,  1.4416545E-02
3948,11071100,  1.2002509E+02,  1.7984462E-02,  1.4260394E-02
3949,11073500,  1.1998428E+02,  6.5652148E-03,  1.4285971E-02
3950,11075900,  1.1999591E+02,  2.4669065E-02,  1.4650694E-02
3951,11078400,  1.1998240E+02,  2.5066172E-02,  6.7809120E-03
3952,11080800,  1.1999615E+02,  3.3406066E-02,  1.4647132E-02
3953,11083100,  1.1999536E+02,  3.0199051E-02,  1.4734565E-02
3954,11085500,  1.2001701E+02,  2.6727431E-02,  1.4870197E-02
3955,11087900,  1.2001124E+02,  4.9469782E-02,  1.5218781E-02
3956,11090200,  1.2001035E+02,  2.6372373E-02,  1.5300557E-02
3957,11092600,  1.2002969E+02,  3.0452726E-02,  1.5278845E-02
3958,11095000,  1.1999826E+02,  2.8401280E-02,  1.5585019E-02
3959,11097400,  1.2000491E+02,  4.3536371E-02,  1.5858248E-02
3960,11099800,  1.2000478E+02,  3.8397012E-02,  1.6159307E-02
3961,11102200,  1.2002345E+02,  1.8160894E-02,  1.6569595E-02
3962,11104600,  1.1999572E+02,  2.5759298E-02,  1.6655901E-02
3963,11107000,  1.1997099E+02,  2.0068609E-02,  1.6468575E-02
3964,11109400,  1.1998845E+02,  1.7428683E-02,  1.6315171E-02
3965,11111700,  1.2000647E+02,  7.3005990E-03,  1.6230822E-02
3966,11114100,  1.1999352E+02,  2.6788741E-02,  1.6283158E-02
3967,11116500,  1.1999028E+02,  1.9283205E-02,  1.6184636E-02
3968,11118900,  1.1999342E+02,  2.3200189E-02,  1.6426084E-02
3969,11121300,  1.2001719E+02,  3.8437212E-03,  1.6447116E-02
3970,11123700,  1.2001382E+02,  2.0684615E-02,  1.6374370E-02
3971,11126100,  1.2000736E+02,  1.2971438E-02,  1.6481910E-02
3972,11128500,  1.2002013E+02,  3.9509082E-02,  1.6471543E-02
3973,11130900,  1.2001468E+02,  2.2175055E-02,  1.6559578E-02
3974,11133300,  1.2000418E+02,  2.2356672E-02,  1.6763339E-02
3975,11135700,  1.2000353E+02,  2.0023805E-02,  1.6940543E-02
3976,11138100,  1.1999786E+02,  8.7075706E-03,  1.6872532E-02
3977,11140400,  1.2000460E+02,  1.8229725E-02,  1.6965074E-02
3978,11142800,  1.1999454E+02,  2.2253868E-02,  1.7168062E-02
3979,11145200,  1.2000013E+02,  1.8959892E-02,  1.7121590E-02
3980,11147600,  1.1999610E+02,  2.5262180E-02,  1.7477354E-02
3981,11150000,  1.2001438E+02,  2.4588117E-02,  1.7569146E-02
3982,11152400,  1.1997413E+02,  4.6107355E-02,  1.7663736E-02
3983,11154700,  1.2001358E+02,  3.0254767E-02,  1.7854228E-02
3984,11157100,  1.1998498E+02,  1.9281486E-02,  1.8183413E-02
3985,11159500,  1.2000783E+02,  1.9166937E-02,  1.8282858E-02
3986,11161900,  1.1999929E+02,  1.0465870E-02,  3.9622620E-03
3987,11164200,  1.1998746E+02,  3.7708295E-02,  1.8392546E-02
3988,11166600,  1.2000692E+02,  6.6230688E-03,  1.8643807E-02
3989,11169000,  1.1997084E+02,  4.6717718E-02,  1.8825155E-02
3990,11171400,  1.2001613E+02,  3.4602070E-02,  1.9093982E-02
3991,11173800,  1.2001825E+02,  4.1173052E-02,  1.9153781E-02
3992,11176200,  1.2000673E+02,  3.8503147E-02,  1.9421796E-02
3993,11178600,  1.1999022E+02,  4.3214857E-03,  1.9281690E-02
3994,11181000,  1.2000906E+02,  6.5203244E-03,  1.9647305E-02
3995,11183400,  1.1995952E+02,  3.3608852E-02,  1.9840726E-02
3996,11185800,  1.1999116E+02,  2.5605645E-02,  2.0063661E-02
3997,11188000,  1.1998971E+02,  1.7745433E-02,  1.1945574E-02
3998,11189100,  1.1999581E+02,  2.7394203E-02,  1.1357261E-02
3999,11190500,  1.2002801E+02,  1.4840087E-02,  1.1393228E-02
4000,11191800,  1.2001347E+02,  2.4594526E-02,  9.0576101E-02
4001,10000200,  1.2002283E+02,  3.7364412E-03,  9.7683058E-01
4002,10002700,  1.1998652E+02,  2.6238750E-02,  8.1443000E-05
4003,10005100,  1.2001349E+02,  4.0568090E-02,  4.4479000E-05
4004,10007500,  1.1999516E+02,  1.0392808E-02,  2.9876300E-04
4005,10010000,  1.1998280E+02,  3.1759707E-02,  2.8555000E-05
4006,10012400,  1.2001035E+02,  4.3077952E-02,  9.5856000E-05
4007,10014900,  1.1998132E+02,  2.3352792E-02,  2.1511000E-05
4008,10017400,  1.2001456E+02,  3.7786667E-02,  4.0597300E-04
4009,10019800,  1.1998040E+02,  1.0534575E-02,  4.4475000E-04
4010,10022200,  1.2000680E+02,  1.1135247E-02,  5.1367800E-04
4011,10024600,  1.1999902E+02,  2.6414186E-02,  5.2879800E-04
4012,10027000,  1.1998829E+02,  5.1338822E-02,  7.8475700E-04
4013,10029400,  1.1998552E+02,  2.0482556E-02,  5.7530900E-04
4014,10031800,  1.2001715E+02,  3.5817353E-02,  5.0840500E-04
4015,10034200,  1.1999160E+02,  4.2011782E-02,  3.2019800E-04
4016,10036600,  1.2003341E+02,  1.7412699E-02,  3.3657100E-04
4017,10039000,  1.1999275E+02,  4.6715102E-02,  2.0905800E-04
4018,10041300,  1.1999255E+02,  2.6862208E-02,  1.3486100E-04
4019,10043700,  1.2001409E+02,  1.9468546E-02,  1.0308000E-04
4020,10046000,  1.2001434E+02,  2.1288905E-02,  1.0643280E-03
4021,10048400,  1.2001324E+02,  3.3024102E-02,  1.1271810E-03
4022,10050800,  1.2000210E+02,  5.5471488E-02,  1.0363990E-03
4023,10053200,  1.1998791E+02,  3.3092761E-02,  1.1612020E-03
4024,10055600,  1.1999682E+02,  3.3677094E-03,  9.6116600E-04
4025,10057800,  1.2000900E+02,  8.5459598E-03,  1.0851280E-03
4026,10060200,  1.1998005E+02,  1.6092358E-02,  9.1780300E-04
4027,10062600,  1.1996146E+02,  2.1091385E-02,  9.0567500E-04
4028,10064900,  1.2004167E+02,  8.0345450E-03,  1.1710100E-03
4029,10067300,  1.1998063E+02,  3.0023983E-02,  1.1717690E-03
4030,10069700,  1.1997423E+02,  2.7680849E-02,  1.2803890E-03
4031,10072100,  1.2002062E+02,  1.0606194E-02,  1.1537390E-03
